Match_ID,Kills,Damage,Win,Top10,Headshot%,LongestKill,Revives,Knocked
684,3,1178,0,1,11.8,334,0,2
685,4,1202,0,1,36.7,96,1,1
686,4,929,0,0,22.6,403,1,0
687,0,955,1,1,18.8,264,0,1
688,3,954,0,1,36.6,361,0,0
689,0,671,0,1,14.1,154,0,2
690,3,682,0,1,36.6,409,1,0
691,1,956,1,0,49.8,81,0,1
692,4,837,1,0,46.7,310,0,1
693,5,1079,0,1,40.6,216,0,1
694,1,810,0,1,23.6,277,0,1
695,3,532,0,0,22.0,363,0,2
696,3,544,1,0,48.7,203,0,2
697,3,709,0,1,14.0,59,0,1
698,2,1081,0,0,18.4,327,0,1
699,3,770,0,0,43.1,395,0,0
700,3,974,1,0,29.9,297,1,1
701,4,481,0,0,46.1,267,1,0
702,3,940,1,1,24.8,63,0,2
703,1,909,0,0,22.2,415,0,3
704,2,1197,1,1,33.7,412,0,0
705,4,938,0,0,37.4,168,0,0
706,1,1090,0,1,36.7,187,0,0
707,4,1386,0,0,20.2,234,0,2
708,2,909,0,1,43.8,222,0,1
709,1,1283,0,1,28.4,121,0,0
710,5,930,0,1,13.3,331,0,1
711,6,766,0,1,32.1,177,0,0
712,1,872,0,0,21.4,414,0,1
713,7,773,0,1,33.6,283,0,1
714,4,782,0,1,17.4,376,0,1
715,3,756,0,0,43.0,287,0,0
716,3,824,0,1,16.9,340,0,2
717,0,1077,0,0,26.8,382,0,0
718,3,474,0,1,11.4,55,0,1
719,3,971,0,1,35.9,287,0,0
720,1,930,0,1,13.7,292,1,1
721,0,1246,0,0,38.9,141,1,0
722,2,808,1,1,36.8,441,2,0
723,4,1182,1,0,26.7,179,1,1
724,6,685,0,0,29.6,294,0,2
725,3,786,0,1,43.5,395,0,0
726,3,1004,0,0,20.2,379,1,0
727,2,1051,0,1,35.5,210,0,0
728,1,833,0,1,32.9,67,2,1
729,0,955,0,1,39.0,91,0,0
730,2,858,0,1,26.2,374,0,0
731,6,1097,1,1,45.3,267,1,0
732,6,863,0,1,19.4,148,1,1
733,3,844,1,1,42.2,438,0,1
734,3,1147,0,1,34.1,200,0,0
735,2,952,1,1,42.0,243,0,2
736,5,1067,1,1,48.5,219,0,1
737,3,1524,1,1,10.1,176,0,2
738,2,403,0,0,11.1,466,1,2
739,2,643,0,0,10.0,283,0,2
740,2,668,0,0,22.5,225,0,0
741,3,686,0,1,25.8,83,0,1
742,1,1255,0,1,25.0,330,0,2
743,6,233,1,1,12.0,342,0,3
744,4,1020,1,1,46.1,178,0,1
745,6,516,0,1,15.1,418,0,1
746,2,906,1,0,31.6,319,0,1
747,5,964,1,1,46.2,447,1,0
748,2,1126,0,1,31.6,115,0,2
749,3,833,1,1,24.8,162,0,1
750,6,856,0,0,38.2,94,0,2
751,6,387,0,1,49.8,103,1,1
752,5,1470,1,0,34.1,450,1,2
753,4,976,0,1,35.8,200,1,0
754,3,1009,0,1,17.2,132,0,1
755,1,1168,1,1,20.5,194,0,0
756,4,883,0,1,41.8,262,0,1
757,3,1005,0,0,40.0,50,0,1
758,4,1078,0,1,19.5,69,1,1
759,2,531,0,1,30.2,410,0,1
760,2,1032,1,0,45.1,213,2,1
761,4,1418,0,0,17.1,242,0,2
762,4,1336,0,1,39.0,261,1,0
763,1,1283,0,1,23.9,443,0,0
764,2,1377,0,1,12.6,396,1,0
765,4,585,0,0,21.2,158,1,3
766,2,768,0,1,26.8,438,0,1
767,3,672,0,1,39.8,240,0,2
768,5,1773,0,1,15.1,101,0,0
769,2,960,0,1,44.3,165,0,0
770,2,546,0,1,22.9,68,0,5
771,2,624,0,1,16.0,96,0,1
772,2,926,0,1,24.8,109,1,2
773,4,559,0,1,47.1,291,0,0
774,2,1367,0,1,32.5,302,0,1
775,2,1097,1,1,24.0,155,0,0
776,3,978,0,1,27.2,114,0,0
777,2,636,1,0,39.5,319,0,1
778,2,569,0,0,11.8,403,0,3
779,2,987,0,0,48.0,137,0,1
780,5,934,0,0,43.3,60,0,3
781,4,579,1,1,45.5,211,2,4
782,4,886,0,1,36.7,191,1,0
783,4,887,0,0,33.6,385,1,0
784,4,1084,0,0,23.7,329,0,0
785,4,1426,0,1,22.0,392,1,0
786,0,380,0,0,13.6,274,0,0
787,1,1100,1,1,11.4,404,0,3
788,4,725,0,0,12.2,456,0,0
789,1,1005,0,1,17.2,68,0,1
790,4,932,0,0,16.5,249,0,2
791,1,1025,0,0,41.4,50,0,1
792,2,589,0,1,14.2,126,1,0
793,2,1142,0,1,40.6,253,0,0
794,1,910,1,1,27.6,300,1,0
795,4,1247,0,1,48.4,73,0,1
796,7,1298,0,0,34.2,115,0,1
797,3,959,0,0,32.3,240,0,2
798,4,1147,0,0,35.7,110,1,0
799,5,1125,0,0,29.8,51,0,2
800,3,1234,1,1,32.8,414,0,0
801,2,1216,0,1,38.2,175,0,2
802,3,609,0,1,43.7,292,0,2
803,2,969,0,0,46.9,378,0,2
804,2,552,0,1,37.5,265,0,2
805,4,769,0,0,46.7,73,0,0
806,1,779,0,1,31.8,179,2,2
807,5,1046,1,1,19.4,169,0,2
808,2,842,1,0,23.5,310,0,1
809,3,860,0,0,44.5,446,0,3
810,6,1149,0,1,35.7,326,0,0
811,3,1119,1,0,21.1,144,0,0
812,3,968,0,1,33.1,382,0,2
813,7,1087,0,1,36.6,231,0,0
814,3,1061,0,1,49.9,367,0,0
815,1,1391,0,0,30.3,108,0,0
816,0,847,0,1,46.1,294,1,0
817,3,712,0,1,23.6,384,0,1
818,1,950,1,1,35.5,254,0,2
819,2,662,1,0,41.7,363,1,1
820,1,808,0,1,47.2,102,0,0
821,3,1012,0,0,29.3,52,1,0
822,1,773,0,1,44.2,143,2,0
823,2,842,0,1,31.0,371,1,2
824,4,831,1,1,35.9,377,1,0
825,3,791,1,1,19.7,428,0,1
826,4,625,1,0,43.0,427,1,1
827,2,1153,0,1,48.7,248,0,0
828,2,1242,0,1,41.1,258,0,0
829,3,1137,0,1,20.8,95,1,2
830,1,1135,0,0,12.9,81,0,3
831,2,796,0,0,12.3,182,0,3
832,4,943,0,1,38.6,316,0,1
833,6,705,0,0,41.5,82,1,0
834,4,866,0,0,36.6,61,0,1
835,1,888,0,1,36.7,305,0,1
836,4,553,0,1,46.8,325,0,0
837,4,933,0,1,27.8,275,0,1
838,1,767,0,0,29.8,252,1,1
839,5,966,0,1,19.8,169,2,2
840,2,841,0,1,50.0,53,0,1
841,1,986,0,0,47.8,464,2,2
842,4,1074,1,0,19.4,185,0,1
843,3,586,1,1,19.1,284,1,1
844,3,820,0,1,40.9,198,0,1
845,6,738,0,1,17.4,426,1,1
846,4,1194,0,1,18.1,301,0,1
847,9,1324,0,1,44.2,420,0,0
848,3,910,0,0,33.8,105,0,3
849,2,1001,0,0,21.2,398,1,1
850,3,531,0,1,26.1,306,0,3
851,2,975,1,1,16.9,339,0,0
852,5,835,0,0,33.7,388,0,3
853,4,1239,0,0,16.2,348,0,1
854,3,843,0,0,22.8,386,0,3
855,5,694,0,1,48.8,114,1,2
856,3,564,0,0,32.7,383,0,2
857,1,945,0,1,23.9,52,1,1
858,3,764,0,0,47.0,167,0,0
859,7,1204,0,0,24.8,185,0,1
860,3,1058,0,0,39.0,361,0,1
861,2,874,1,1,23.2,395,0,1
862,5,1056,0,1,22.1,163,0,0
863,2,1335,0,1,28.9,452,0,0
864,4,610,0,0,32.3,367,1,1
865,1,741,0,1,27.2,299,0,0
866,3,1385,1,1,43.3,369,0,1
867,8,711,0,1,37.7,336,0,0
868,3,1065,0,1,48.5,438,0,2
869,5,1196,0,1,25.3,338,0,0
870,6,896,1,0,31.7,196,1,2
871,5,1072,0,0,44.7,112,0,0
872,4,826,0,1,21.0,370,0,0
873,3,1354,0,1,40.0,65,0,1
874,4,789,0,0,33.6,211,0,1
875,0,661,0,1,33.7,130,1,1
876,8,1122,0,1,20.5,174,0,4
877,2,1077,1,0,20.8,303,0,1
878,4,937,0,0,47.3,173,0,1
879,0,908,0,0,11.6,214,0,0
880,1,776,0,1,31.8,373,0,0
881,7,716,1,0,37.6,71,0,2
882,4,748,0,1,17.2,296,1,3
883,5,978,0,1,31.3,355,1,1
884,1,848,1,0,46.1,154,0,3
885,5,527,0,1,42.4,456,1,0
886,1,794,0,0,45.2,131,0,0
887,2,846,0,0,26.6,231,0,1
888,1,1027,0,0,34.7,310,1,0
889,4,973,0,0,17.4,103,1,2
890,3,1338,0,0,44.6,159,1,2
891,1,655,0,1,16.1,458,0,2
892,3,1038,0,1,14.8,111,0,2
893,2,1058,0,1,42.6,104,0,0
894,2,969,0,1,24.3,60,0,2
895,1,825,0,1,39.5,102,2,2
896,3,729,0,1,48.9,383,0,3
897,2,889,0,1,23.7,370,0,0
898,3,453,0,0,47.9,282,0,1
899,3,669,0,1,20.4,461,1,2
900,5,656,1,1,41.0,322,0,1
901,6,1025,0,1,32.2,227,0,0
902,3,1056,0,0,41.0,209,0,0
903,5,631,0,1,19.6,400,0,1
904,2,573,1,0,41.3,65,0,0
905,2,534,0,0,38.9,191,1,1
906,4,1144,0,0,14.2,344,1,2
907,3,1128,1,1,34.9,122,0,0
908,2,1062,0,0,25.4,274,0,1
909,1,1275,0,1,44.9,259,1,1
910,5,1344,0,0,23.4,353,0,0
911,3,651,0,1,38.4,174,0,0
912,4,801,0,0,33.7,396,0,0
913,1,1095,0,1,34.7,198,0,1
914,3,209,0,0,15.5,275,0,1
915,4,837,0,0,19.5,95,0,1
916,2,1140,0,0,35.9,334,0,0
917,2,812,0,0,11.4,406,0,0
918,2,1082,0,0,45.9,330,1,0
919,4,399,0,1,38.8,461,1,1
920,5,971,0,1,13.0,217,0,0
921,2,784,0,1,33.4,53,0,2
922,2,843,0,1,49.8,100,2,1
923,4,663,1,1,13.5,249,0,3
924,0,1299,0,1,10.9,411,0,0
925,3,917,0,0,24.4,78,0,3
926,0,936,1,1,28.9,419,1,1
927,2,1415,0,1,32.3,247,1,1
928,2,668,0,1,28.2,166,1,1
929,1,934,0,1,35.9,52,0,0
930,4,729,1,1,41.1,98,0,0
931,5,717,0,1,12.4,148,0,0
932,1,976,0,1,26.8,128,0,1
933,4,829,0,0,15.9,311,1,1
934,0,1394,0,0,36.1,286,0,1
935,6,1345,0,1,36.9,294,0,0
936,5,859,0,0,42.6,275,0,0
937,1,514,0,1,44.1,95,1,0
938,5,827,1,0,49.9,315,0,3
939,1,1161,0,0,12.7,465,0,0
940,4,678,1,1,44.1,79,0,1
941,2,1301,0,1,47.3,461,0,1
942,1,1045,0,0,47.6,252,0,2
943,3,607,0,1,11.5,242,0,1
944,3,734,0,1,36.4,224,0,0
945,6,770,1,1,44.4,384,0,0
946,0,698,0,1,17.5,132,0,1
947,3,613,0,1,33.0,164,0,0
948,5,756,1,0,28.5,294,0,0
949,1,804,0,1,17.3,305,1,0
950,3,1224,0,1,25.7,395,0,1
951,4,1009,0,1,22.1,195,1,1
952,2,1024,0,0,44.0,354,0,1
953,3,987,0,0,39.3,166,2,1
954,7,700,1,0,10.3,286,0,1
955,1,1186,0,1,32.3,264,0,1
956,3,791,0,0,11.3,62,0,2
957,3,816,0,0,46.9,404,0,1
958,1,994,0,0,11.5,144,0,0
959,1,1524,0,1,17.3,408,0,1
960,2,758,0,0,18.1,69,0,1
961,2,492,1,1,42.1,260,0,1
962,6,972,1,0,28.7,298,1,1
963,1,1070,0,0,16.7,413,0,1
964,3,791,0,1,15.5,82,0,0
965,3,751,0,0,25.0,462,0,0
966,4,582,0,0,32.7,300,0,3
967,2,984,0,1,41.8,111,0,0
968,3,1386,1,1,41.0,163,1,1
969,4,1328,1,0,11.6,350,0,3
970,2,975,0,0,36.0,306,0,2
971,3,795,1,1,10.6,280,0,0
972,2,995,0,0,32.8,127,0,1
973,4,818,0,1,17.0,270,0,0
974,1,739,0,1,44.4,348,0,2
975,3,940,1,0,25.3,174,0,0
976,5,1219,0,1,43.6,217,0,2
977,2,852,0,1,46.6,458,0,2
978,4,849,0,0,26.0,256,0,0
979,2,833,0,0,33.8,350,0,1
980,1,1098,0,0,47.3,56,0,1
981,3,1113,0,1,19.8,249,1,0
982,4,630,1,0,13.6,343,0,0
983,7,855,0,1,30.7,190,0,0
984,4,1176,0,1,32.0,315,0,2
985,6,816,0,1,27.3,115,0,0
986,4,1248,0,1,48.8,67,0,1
987,1,1071,1,1,26.9,255,0,5
988,1,1339,1,1,32.3,214,2,0
989,7,822,0,1,12.4,88,0,1
990,4,1075,0,1,11.8,67,0,0
991,3,1083,1,1,33.3,324,0,0
992,3,1169,0,1,46.7,382,0,0
993,3,988,0,1,42.9,469,0,2
994,3,1178,0,0,32.6,53,0,0
995,1,742,0,1,30.1,253,1,1
996,1,886,0,1,40.6,161,1,0
997,3,527,1,0,10.1,344,0,0
998,0,832,0,1,25.9,401,0,1
999,3,687,0,0,13.9,430,0,2
1000,3,982,1,1,29.5,388,0,1
1001,0,1146,0,1,41.0,73,0,4
1002,2,1041,0,1,29.3,287,1,2
1003,1,1095,0,1,22.1,130,0,1
1004,2,923,0,0,28.6,427,0,2
1005,4,864,1,0,24.1,266,3,0
1006,4,606,0,1,16.5,79,0,1
1007,1,418,0,1,40.2,434,0,0
1008,3,523,0,1,18.0,243,0,0
1009,3,734,1,0,43.3,141,1,2
1010,2,1128,0,1,35.8,190,0,2
1011,2,592,0,0,42.6,389,0,0
1012,3,694,0,0,15.5,400,1,1
1013,2,782,0,1,25.6,188,0,0
1014,3,1222,0,1,15.2,219,0,1
1015,2,890,1,1,10.0,216,0,0
1016,1,933,0,0,40.2,278,0,0
1017,0,1002,0,0,49.1,255,2,1
1018,3,1248,0,1,35.7,219,0,1
1019,4,920,0,0,14.4,383,2,2
1020,4,458,0,1,46.6,331,0,3
1021,3,931,0,0,36.2,223,0,0
1022,3,1260,0,0,44.2,130,0,2
1023,6,1060,0,0,36.7,71,0,1
1024,4,953,0,1,29.7,359,0,2
1025,4,988,1,1,13.0,392,0,0
1026,5,440,1,0,13.2,80,0,1
1027,1,405,0,0,48.9,300,1,1
1028,4,1123,1,1,14.5,392,0,2
1029,2,1221,0,1,38.7,271,1,0
1030,4,742,0,1,20.5,54,0,1
1031,5,948,0,0,48.8,440,0,1
1032,2,1055,0,0,30.3,268,0,1
1033,4,1315,0,0,22.2,123,0,0
1034,1,880,1,0,22.4,114,1,0
1035,2,1084,0,1,27.4,335,1,3
1036,4,1398,1,0,10.6,431,0,0
1037,1,829,0,1,24.0,274,3,0
1038,1,916,0,1,17.5,102,0,1
1039,0,623,0,0,49.4,257,0,0
1040,3,636,1,1,23.1,132,0,2
1041,3,1118,0,1,16.8,419,1,1
1042,4,1198,0,1,49.0,109,0,0
1043,2,1190,0,1,14.3,393,0,0
1044,3,641,1,1,37.9,321,0,2
1045,6,848,0,1,14.1,181,0,3
1046,2,1019,0,0,10.4,231,0,0
1047,2,330,1,1,41.1,412,0,0
1048,2,1014,0,0,11.7,444,1,1
1049,4,1370,0,1,26.7,377,0,0
1050,1,1184,0,0,39.0,51,0,0
1051,4,297,0,1,37.3,186,0,1
1052,3,999,0,0,11.1,396,0,1
1053,3,953,0,1,11.1,246,0,1
1054,5,967,0,0,24.5,449,0,0
1055,3,926,0,1,45.0,146,0,1
1056,1,818,0,1,46.1,427,0,1
1057,1,318,0,0,29.5,268,0,0
1058,3,977,0,0,16.5,166,0,1
1059,5,1056,0,1,39.7,273,0,0
1060,4,761,0,1,23.0,338,0,0
1061,2,1214,0,0,49.0,139,0,1
1062,7,489,0,0,41.2,330,0,0
1063,0,468,0,1,13.9,208,1,1
1064,4,921,1,1,41.5,377,0,1
1065,2,729,1,0,43.7,167,1,1
1066,3,1143,0,1,25.7,308,2,1
1067,1,793,0,0,15.1,82,0,1
1068,3,1239,0,1,31.0,135,0,0
1069,1,719,1,1,40.2,425,0,0
1070,3,935,1,1,49.9,446,0,1
1071,6,403,1,1,46.2,211,0,0
1072,3,886,0,1,46.7,239,0,1
1073,2,918,0,0,39.9,278,1,1
1074,1,1202,0,1,41.1,455,0,0
1075,4,522,0,1,24.5,180,1,1
1076,4,829,0,0,15.1,323,1,1
1077,3,1263,0,1,49.9,167,0,0
1078,1,1296,1,1,11.0,430,0,1
1079,4,691,0,1,30.9,242,0,3
1080,2,728,0,1,36.3,390,0,2
1081,4,475,0,1,30.1,237,0,0
1082,1,369,1,0,30.3,192,0,0
1083,5,802,1,1,29.0,253,1,0
1084,3,738,0,0,33.5,376,1,0
1085,1,1415,0,0,28.6,380,0,1
1086,2,986,0,1,32.7,371,0,0
1087,1,847,1,0,13.1,424,1,0
1088,5,1063,0,1,25.7,292,0,2
1089,1,1157,0,1,48.1,154,0,2
1090,3,1203,0,1,31.7,128,0,0
1091,2,964,1,0,48.6,92,0,0
1092,3,894,1,0,24.2,466,1,0
1093,2,939,1,1,12.7,132,1,0
1094,5,885,0,0,10.8,270,0,0
1095,4,767,0,1,46.1,259,1,0
1096,5,1160,0,0,21.7,343,0,2
1097,2,851,0,1,20.5,178,0,0
1098,3,646,0,0,46.0,126,0,1
1099,2,905,1,1,16.6,438,1,1
1100,1,1079,1,1,27.5,360,0,0
1101,3,536,0,0,48.0,242,0,0
1102,1,832,0,1,35.4,248,0,1
1103,7,699,0,1,48.5,102,0,0
1104,6,1445,0,1,19.7,266,0,1
1105,3,922,0,0,21.4,444,0,5
1106,4,1288,1,0,37.0,115,0,1
1107,1,961,0,0,49.7,151,0,4
1108,1,983,0,0,37.1,97,0,1
1109,2,884,0,1,38.9,411,0,0
1110,3,844,0,0,17.3,387,0,0
1111,3,881,0,0,42.7,406,1,0
1112,1,735,1,0,38.7,332,0,1
1113,4,897,0,0,28.7,239,1,2
1114,1,494,1,0,32.8,214,0,2
1115,3,943,0,1,34.9,96,0,0
1116,3,598,0,0,13.2,453,0,1
1117,1,923,0,0,48.8,362,0,0
1118,2,980,1,0,34.4,267,1,1
1119,4,1254,0,0,32.3,418,0,0
1120,2,979,0,1,31.6,55,0,1
1121,0,833,1,0,49.2,417,0,0
1122,4,742,0,1,46.4,449,1,2
1123,0,1079,0,0,19.9,124,2,0
1124,2,875,1,1,11.4,375,1,1
1125,5,711,1,0,40.6,158,0,0
1126,1,938,0,0,19.1,283,0,2
1127,5,435,0,0,15.7,113,0,2
1128,4,919,0,1,50.0,84,0,0
1129,4,704,0,1,26.1,95,0,3
1130,3,818,1,1,39.7,418,0,0
1131,6,1398,0,1,22.7,77,0,1
1132,2,778,0,1,11.0,174,0,2
1133,4,1097,0,1,19.2,377,1,0
1134,2,1162,0,0,12.9,147,0,0
1135,5,1113,0,0,15.0,330,1,0
1136,3,992,0,0,41.9,308,0,1
1137,3,623,0,0,47.0,347,0,1
1138,3,737,0,0,48.5,228,0,0
1139,1,608,1,0,25.9,432,1,0
1140,3,812,0,1,21.4,420,0,3
1141,6,814,1,1,41.8,445,0,0
1142,3,671,1,0,28.7,347,0,2
1143,1,1036,0,1,42.9,428,0,2
1144,3,776,1,1,43.8,230,0,1
1145,3,809,0,1,48.5,386,0,0
1146,2,507,0,0,23.5,81,0,2
1147,3,917,0,1,21.1,190,0,0
1148,0,876,0,1,31.7,230,0,2
1149,8,750,0,0,29.5,103,0,1
1150,1,995,0,1,48.0,368,1,1
1151,1,929,0,0,23.2,378,1,1
1152,3,1046,0,0,39.0,287,0,1
1153,2,1058,0,0,24.4,84,1,0
1154,2,1078,0,0,10.6,453,1,0
1155,3,1317,1,0,12.9,460,0,0
1156,4,932,0,1,15.9,257,0,0
1157,3,663,0,1,26.3,178,0,1
1158,7,792,0,1,37.4,292,1,1
1159,3,799,0,1,25.0,295,0,0
1160,3,670,0,0,42.5,425,1,0
1161,3,271,0,1,47.7,441,0,2
1162,5,957,0,1,47.1,187,1,0
1163,5,908,0,1,11.0,205,0,0
1164,4,1378,1,1,10.7,404,1,2
1165,4,1362,0,1,40.5,197,0,1
1166,2,1069,0,1,35.0,156,0,2
1167,6,1040,0,0,22.3,447,0,2
1168,3,692,0,1,46.6,90,0,0
1169,2,947,0,1,11.9,193,0,1
1170,6,870,0,1,20.2,71,1,1
1171,4,936,0,1,20.7,194,0,0
1172,3,707,1,1,14.2,370,0,2
1173,3,1004,0,0,32.5,125,0,1
1174,6,557,1,1,16.2,366,0,2
1175,4,1658,0,0,36.4,264,0,0
1176,2,1261,0,0,37.4,178,0,0
1177,1,1231,0,1,35.9,239,0,0
1178,3,581,0,0,39.8,94,1,1
1179,4,494,0,0,49.8,223,0,1
1180,5,968,0,0,42.3,295,0,1
1181,6,823,0,1,28.4,399,0,1
1182,2,1361,0,1,21.6,151,1,0
1183,4,1056,0,1,18.7,468,0,0
1184,4,889,0,1,43.7,125,0,1
1185,0,1269,0,1,41.3,180,0,0
1186,4,945,1,1,14.5,244,0,1
1187,5,957,0,1,47.7,334,0,1
1188,2,1160,0,1,31.2,213,2,2
1189,5,730,1,1,14.7,51,0,1
1190,4,1154,0,0,48.7,107,0,1
1191,5,1041,0,1,26.7,428,0,1
1192,2,669,0,0,29.0,366,0,0
1193,2,1389,1,0,37.7,80,0,0
1194,0,785,0,1,23.8,348,0,1
1195,4,491,0,0,11.7,84,1,0
1196,1,705,0,1,36.6,145,0,1
1197,2,641,0,1,24.4,240,0,1
1198,3,948,0,1,35.2,284,0,1
1199,2,1305,0,1,40.7,128,1,0
1200,2,962,0,1,11.3,175,0,2
1201,1,1296,0,0,35.9,408,0,0
1202,3,1166,0,0,43.1,418,0,1
1203,4,233,0,1,10.5,62,0,0
1204,6,1124,0,1,22.9,71,0,0
1205,3,754,0,1,37.6,400,0,0
1206,2,1028,0,0,43.7,59,1,1
1207,3,885,0,0,37.8,411,1,0
1208,1,1596,0,1,43.2,296,0,0
1209,2,1009,0,1,44.0,220,0,4
1210,1,1045,1,0,41.7,280,2,0
1211,3,1169,0,1,22.8,165,0,0
1212,4,527,0,1,19.6,278,1,3
1213,2,1170,0,1,29.2,59,0,0
1214,2,846,0,1,32.9,106,0,2
1215,3,727,1,0,11.2,170,0,2
1216,2,1105,0,0,46.3,214,0,2
1217,2,527,1,1,24.9,464,1,2
1218,3,1134,0,1,16.5,205,0,1
1219,1,860,1,1,18.4,172,0,2
1220,6,874,0,0,22.4,393,0,2
1221,2,338,0,0,24.4,392,0,1
1222,2,1125,1,1,46.5,73,0,1
1223,2,961,0,1,24.2,343,0,1
1224,4,783,0,1,19.3,379,0,0
1225,1,668,0,1,25.5,397,1,2
1226,2,1095,0,0,17.1,70,1,2
1227,4,987,0,1,29.4,401,0,2
1228,3,901,0,1,47.2,315,0,0
1229,3,652,1,1,39.9,235,0,1
1230,3,975,1,1,45.6,220,0,0
1231,6,960,0,0,49.1,454,1,0
1232,3,1228,0,1,25.3,69,0,1
1233,3,600,0,0,17.2,222,0,1
1234,1,721,0,1,36.1,310,2,1
1235,2,1385,1,0,36.8,456,0,4
1236,4,947,0,0,35.8,170,0,0
1237,3,963,0,0,40.7,429,0,1
1238,3,1141,0,0,18.1,304,0,4
1239,2,1353,0,1,10.5,327,0,0
1240,3,609,0,1,30.0,390,0,0
1241,1,1445,0,0,15.9,248,0,1
1242,2,889,0,1,11.1,324,1,1
1243,2,965,1,1,28.4,159,0,2
1244,3,915,1,1,37.2,87,1,0
1245,5,1274,0,0,31.5,184,1,0
1246,3,1139,0,1,11.3,463,1,0
1247,6,863,0,0,17.8,468,0,0
1248,2,618,0,0,27.2,166,1,1
1249,5,839,0,1,42.7,249,0,0
1250,6,565,0,0,21.8,350,0,3
1251,6,1122,0,0,44.2,226,1,2
1252,3,730,1,1,43.5,458,0,2
1253,4,874,0,0,35.0,299,0,0
1254,3,1193,0,0,43.8,405,0,1
1255,2,1101,1,1,36.2,317,0,5
1256,5,995,0,0,17.6,84,0,0
1257,4,701,0,1,10.5,416,0,0
1258,2,1021,0,1,33.8,338,0,0
1259,0,701,0,0,18.2,369,0,3
1260,0,1023,0,1,34.4,227,0,0
1261,5,573,0,1,18.7,363,0,0
1262,6,1201,0,1,15.1,422,0,2
1263,1,949,0,0,26.8,110,0,0
1264,2,896,0,1,40.0,188,0,1
1265,5,997,0,1,19.4,342,0,1
1266,4,871,0,0,43.6,325,2,0
1267,3,917,0,0,45.7,148,0,1
1268,2,1222,0,0,20.2,349,0,1
1269,0,1164,0,0,20.4,60,1,0
1270,4,1078,0,0,24.3,344,1,3
1271,5,962,0,1,38.5,203,0,2
1272,2,820,0,1,14.9,213,0,2
1273,3,1168,0,1,41.8,198,0,1
1274,7,672,0,1,30.7,441,0,1
1275,5,1345,1,0,33.9,376,0,1
1276,3,1077,1,1,42.6,444,1,0
1277,1,1195,0,0,14.0,207,0,0
1278,3,1016,1,1,44.6,327,1,1
1279,4,869,0,1,47.7,458,0,3
1280,1,1137,0,0,37.4,336,1,1
1281,3,548,0,0,40.8,444,0,2
1282,3,752,0,0,15.1,354,0,0
1283,4,852,0,0,30.7,409,0,0
1284,1,554,0,1,20.0,326,0,1
1285,2,1059,0,1,41.7,360,1,1
1286,3,1216,0,1,41.7,440,0,1
1287,2,472,1,0,25.2,123,2,0
1288,1,796,0,1,38.5,278,0,0
1289,1,857,0,1,30.8,255,0,2
1290,3,980,0,1,30.5,366,0,3
1291,0,1113,1,1,36.7,149,0,3
1292,3,830,0,0,33.4,431,0,0
1293,1,1135,0,0,16.7,55,0,0
1294,1,922,0,1,34.9,279,1,0
1295,7,749,0,1,27.2,114,0,1
1296,3,957,0,0,28.0,148,0,0
1297,2,584,1,1,41.9,214,0,0
1298,4,836,0,0,40.1,179,0,1
1299,4,856,0,0,38.7,277,0,1
1300,0,748,0,1,43.5,412,0,0
1301,3,1533,1,1,18.0,134,0,2
1302,3,1225,0,1,30.0,335,0,4
1303,7,949,1,0,48.4,80,1,0
1304,3,1006,0,0,14.0,66,1,3
1305,2,1029,0,0,47.5,75,0,1
1306,4,1056,0,1,15.8,272,1,2
1307,2,1290,0,0,11.6,149,0,2
1308,2,1131,0,0,17.7,344,1,2
1309,3,403,0,1,28.0,161,0,1
1310,0,1108,0,1,20.8,358,0,1
1311,0,690,0,1,28.1,94,1,2
1312,3,761,0,0,28.9,178,0,0
1313,4,1145,1,1,49.7,112,0,0
1314,6,434,0,0,32.1,277,0,0
1315,4,1328,0,1,40.8,287,1,1
1316,2,1104,0,1,13.7,430,0,2
1317,2,983,0,0,34.1,269,0,3
1318,8,1108,0,0,21.1,65,0,0
1319,4,1187,0,1,20.5,112,1,2
1320,3,955,0,1,49.8,289,0,0
1321,1,1093,0,1,22.5,235,2,0
1322,2,655,1,0,44.9,464,0,0
1323,1,1102,0,1,28.4,110,1,0
1324,3,1051,0,0,25.2,304,2,0
1325,4,1259,0,0,15.6,453,0,0
1326,0,943,0,1,36.5,74,0,0
1327,2,976,1,0,31.4,52,0,1
1328,5,669,0,0,34.8,199,1,0
1329,5,899,0,1,43.3,179,1,2
1330,3,1052,1,0,41.8,223,0,0
1331,1,1076,0,1,14.0,230,1,1
1332,3,1328,0,1,11.9,324,0,0
1333,2,1015,1,0,31.0,430,1,0
1334,5,876,0,0,15.0,150,1,2
1335,1,1039,1,0,48.9,426,0,0
1336,3,760,0,0,36.6,305,0,0
1337,3,1231,1,0,45.0,173,1,0
1338,4,726,1,0,11.1,123,1,3
1339,2,798,0,0,28.3,309,0,0
1340,2,631,0,1,28.4,461,0,1
1341,1,920,0,1,19.7,436,1,0
1342,0,1061,0,0,13.4,145,0,0
1343,2,1313,0,1,21.1,370,1,1
1344,2,885,0,0,37.3,256,0,2
1345,1,843,0,1,11.4,318,0,0
1346,5,232,0,1,30.0,179,1,0
1347,7,955,1,1,27.7,206,0,2
1348,2,906,0,0,20.5,82,0,0
1349,2,903,1,0,21.9,395,1,0
1350,2,1276,0,1,18.7,206,0,0
1351,1,1036,0,1,35.9,151,0,0
